Time	Position
8.827	-1.62629
8.828	-1.63196
8.829	-1.63759
8.83	-1.6432
8.831	-1.64877
8.832	-1.65432
8.833	-1.65983
8.834	-1.66532
8.835	-1.67077
8.836	-1.67619
8.837	-1.68157
8.838	-1.68693
8.839	-1.69224
8.84	-1.69752
8.841	-1.70277
8.842	-1.70798
8.843	-1.71315
8.844	-1.71828
8.845	-1.72337
8.846	-1.72842
8.847	-1.73343
8.848	-1.7384
8.849	-1.74332
8.85	-1.7482
8.851	-1.75304
8.852	-1.75783
8.853	-1.76258
8.854	-1.76727
8.855	-1.77192
8.856	-1.77652
8.857	-1.78107
8.858	-1.78557
8.859	-1.79002
8.86	-1.79442
8.861	-1.79876
8.862	-1.80304
8.863	-1.80727
8.864	-1.81145
8.865	-1.81556
8.866	-1.81962
8.867	-1.82361
8.868	-1.82755
8.869	-1.83142
8.87	-1.83524
8.871	-1.83898
8.872	-1.84266
8.873	-1.84628
8.874	-1.84983
8.875	-1.85331
8.876	-1.85673
8.877	-1.86007
8.878	-1.86334
8.879	-1.86654
8.88	-1.86967
8.881	-1.87272
8.882	-1.8757
8.883	-1.8786
8.884	-1.88143
8.885	-1.88418
8.886	-1.88684
8.887	-1.88943
8.888	-1.89194
8.889	-1.89437
8.89	-1.89672
8.891	-1.89898
8.892	-1.90116
8.893	-1.90325
8.894	-1.90526
8.895	-1.90719
8.896	-1.90902
8.897	-1.91077
8.898	-1.91243
8.899	-1.914
8.9	-1.91549
8.901	-1.91688
8.902	-1.91818
8.903	-1.91939
8.904	-1.92051
8.905	-1.92154
8.906	-1.92247
8.907	-1.92331
8.908	-1.92406
8.909	-1.92472
8.91	-1.92528
8.911	-1.92575
8.912	-1.92612
8.913	-1.9264
8.914	-1.92658
8.915	-1.92667
8.916	-1.92667
8.917	-1.92657
8.918	-1.92638
8.919	-1.92609
8.92	-1.92571
8.921	-1.92523
8.922	-1.92466
8.923	-1.924
8.924	-1.92324
8.925	-1.92239
8.926	-1.92145
8.927	-1.92041
8.928	-1.91928
8.929	-1.91807
8.93	-1.91676
8.931	-1.91536
8.932	-1.91387
8.933	-1.91229
8.934	-1.91062
8.935	-1.90886
8.936	-1.90702
8.937	-1.90509
8.938	-1.90307
8.939	-1.90097
8.94	-1.89878
8.941	-1.89651
8.942	-1.89416
8.943	-1.89172
8.944	-1.8892
8.945	-1.88661
8.946	-1.88393
8.947	-1.88117
8.948	-1.87834
8.949	-1.87543
8.95	-1.87245
8.951	-1.86939
8.952	-1.86625
8.953	-1.86305
8.954	-1.85977
8.955	-1.85642
8.956	-1.853
8.957	-1.84951
8.958	-1.84596
8.959	-1.84233
8.96	-1.83865
8.961	-1.83489
8.962	-1.83108
8.963	-1.8272
8.964	-1.82325
8.965	-1.81925
8.966	-1.81519
8.967	-1.81107
8.968	-1.80689
8.969	-1.80266
8.97	-1.79836
8.971	-1.79402
8.972	-1.78962
8.973	-1.78517
8.974	-1.78066
8.975	-1.77611
8.976	-1.7715
8.977	-1.76685
8.978	-1.76215
8.979	-1.7574
8.98	-1.7526
8.981	-1.74776
8.982	-1.74288
8.983	-1.73795
8.984	-1.73298
8.985	-1.72796
8.986	-1.72291
8.987	-1.71781
8.988	-1.71268
8.989	-1.70751
8.99	-1.70229
8.991	-1.69705
8.992	-1.69176
8.993	-1.68644
8.994	-1.68109
8.995	-1.6757
8.996	-1.67028
8.997	-1.66482
8.998	-1.65933
8.999	-1.65382
9	-1.64827
9.001	-1.64269
9.002	-1.63708
9.003	-1.63144
9.004	-1.62578
9.005	-1.62009
9.006	-1.61437
9.007	-1.60862
9.008	-1.60285
9.009	-1.59705
9.01	-1.59123
9.011	-1.58538
9.012	-1.57952
9.013	-1.57362
9.014	-1.56771
9.015	-1.56177
9.016	-1.55581
9.017	-1.54983
9.018	-1.54383
9.019	-1.53781
9.02	-1.53177
9.021	-1.52571
9.022	-1.51963
9.023	-1.51354
9.024	-1.50742
9.025	-1.50129
9.026	-1.49514
9.027	-1.48897
9.028	-1.48279
9.029	-1.47659
9.03	-1.47037
9.031	-1.46414
9.032	-1.45789
9.033	-1.45163
9.034	-1.44536
9.035	-1.43907
9.036	-1.43276
9.037	-1.42645
9.038	-1.42011
9.039	-1.41377
9.04	-1.40741
9.041	-1.40105
9.042	-1.39466
9.043	-1.38827
9.044	-1.38187
9.045	-1.37545
9.046	-1.36902
9.047	-1.36259
9.048	-1.35614
9.049	-1.34968
9.05	-1.34321
9.051	-1.33673
9.052	-1.33024
9.053	-1.32374
9.054	-1.31723
9.055	-1.31071
9.056	-1.30419
9.057	-1.29765
9.058	-1.29111
9.059	-1.28455
9.06	-1.27799
9.061	-1.27142
9.062	-1.26485
9.063	-1.25826
9.064	-1.25167
9.065	-1.24507
9.066	-1.23846
9.067	-1.23185
9.068	-1.22522
9.069	-1.2186
9.07	-1.21196
9.071	-1.20532
9.072	-1.19867
9.073	-1.19201
9.074	-1.18535
9.075	-1.17869
9.076	-1.17201
9.077	-1.16533
9.078	-1.15865
9.079	-1.15196
9.08	-1.14526
9.081	-1.13856
9.082	-1.13185
9.083	-1.12514
9.084	-1.11842
9.085	-1.1117
9.086	-1.10497
9.087	-1.09824
9.088	-1.0915
9.089	-1.08476
9.09	-1.07801
9.091	-1.07126
9.092	-1.06451
9.093	-1.05775
9.094	-1.05098
9.095	-1.04422
9.096	-1.03744
9.097	-1.03067
9.098	-1.02389
9.099	-1.0171
9.1	-1.01031
9.101	-1.00352
9.102	-0.996724
9.103	-0.989925
9.104	-0.983122
9.105	-0.976315
9.106	-0.969505
9.107	-0.962691
9.108	-0.955874
9.109	-0.949054
9.11	-0.94223
9.111	-0.935403
9.112	-0.928573
9.113	-0.92174
9.114	-0.914904
9.115	-0.908065
9.116	-0.901223
9.117	-0.894378
9.118	-0.88753
9.119	-0.88068
9.12	-0.873826
9.121	-0.86697
9.122	-0.860111
9.123	-0.85325
9.124	-0.846386
9.125	-0.839519
9.126	-0.83265
9.127	-0.825778
9.128	-0.818904
9.129	-0.812027
9.13	-0.805149
9.131	-0.798267
9.132	-0.791384
9.133	-0.784498
9.134	-0.77761
9.135	-0.770719
9.136	-0.763827
9.137	-0.756932
9.138	-0.750035
9.139	-0.743136
9.14	-0.736235
9.141	-0.729332
9.142	-0.722427
9.143	-0.71552
9.144	-0.708612
9.145	-0.701701
9.146	-0.694788
9.147	-0.687873
9.148	-0.680957
9.149	-0.674039
9.15	-0.667119
9.151	-0.660197
9.152	-0.653274
9.153	-0.646348
9.154	-0.639422
9.155	-0.632493
9.156	-0.625563
9.157	-0.618631
9.158	-0.611698
9.159	-0.604763
9.16	-0.597826
9.161	-0.590888
9.162	-0.583949
9.163	-0.577008
9.164	-0.570065
9.165	-0.563121
9.166	-0.556176
9.167	-0.549229
9.168	-0.542281
9.169	-0.535332
9.17	-0.528381
9.171	-0.521429
9.172	-0.514475
9.173	-0.507521
9.174	-0.500565
9.175	-0.493608
9.176	-0.486649
9.177	-0.47969
9.178	-0.472729
9.179	-0.465767
9.18	-0.458804
9.181	-0.45184
9.182	-0.444874
9.183	-0.437908
9.184	-0.430941
9.185	-0.423972
9.186	-0.417003
9.187	-0.410032
9.188	-0.40306
9.189	-0.396088
9.19	-0.389114
9.191	-0.38214
9.192	-0.375165
9.193	-0.368188
9.194	-0.361211
9.195	-0.354233
9.196	-0.347254
9.197	-0.340275
9.198	-0.333294
9.199	-0.326313
9.2	-0.319331
9.201	-0.312348
9.202	-0.305364
9.203	-0.29838
9.204	-0.291395
9.205	-0.284409
9.206	-0.277423
9.207	-0.270435
9.208	-0.263448
9.209	-0.256459
9.21	-0.24947
9.211	-0.24248
9.212	-0.23549
9.213	-0.228499
9.214	-0.221508
9.215	-0.214516
9.216	-0.207524
9.217	-0.200531
9.218	-0.193538
9.219	-0.186544
9.22	-0.17955
9.221	-0.172555
9.222	-0.16556
9.223	-0.158564
9.224	-0.151568
9.225	-0.144572
9.226	-0.137576
9.227	-0.130579
9.228	-0.123581
9.229	-0.116584
9.23	-0.109586
9.231	-0.102588
9.232	-0.0955896
9.233	-0.0885911
9.234	-0.0815923
9.235	-0.0745934
9.236	-0.0675942
9.237	-0.0605949
9.238	-0.0535955
9.239	-0.0465959
9.24	-0.0395962
9.241	-0.0325965
9.242	-0.0255966
9.243	-0.0185967
9.244	-0.0115967
9.245	-0.00459672
9.246	0.00240328
9.247	0.00940328
9.248	0.0164033
9.249	0.0234032
9.25	0.0304031
9.251	0.0374029
9.252	0.0444026
9.253	0.0514022
9.254	0.0584017
9.255	0.065401
9.256	0.0724002
9.257	0.0793992
9.258	0.0863981
9.259	0.0933967
9.26	0.100395
9.261	0.107393
9.262	0.114391
9.263	0.121389
9.264	0.128386
9.265	0.135383
9.266	0.14238
9.267	0.149376
9.268	0.156372
9.269	0.163368
9.27	0.170363
9.271	0.177358
9.272	0.184352
9.273	0.191346
9.274	0.19834
9.275	0.205333
9.276	0.212325
9.277	0.219317
9.278	0.226309
9.279	0.2333
9.28	0.24029
9.281	0.24728
9.282	0.254269
9.283	0.261258
9.284	0.268246
9.285	0.275233
9.286	0.28222
9.287	0.289206
9.288	0.296191
9.289	0.303176
9.29	0.31016
9.291	0.317143
9.292	0.324125
9.293	0.331107
9.294	0.338087
9.295	0.345067
9.296	0.352047
9.297	0.359025
9.298	0.366002
9.299	0.372979
9.3	0.379954
9.301	0.386929
9.302	0.393903
9.303	0.400876
9.304	0.407848
9.305	0.414818
9.306	0.421788
9.307	0.428757
9.308	0.435725
9.309	0.442692
9.31	0.449657
9.311	0.456622
9.312	0.463585
9.313	0.470547
9.314	0.477509
9.315	0.484469
9.316	0.491427
9.317	0.498385
9.318	0.505341
9.319	0.512296
9.32	0.51925
9.321	0.526203
9.322	0.533154
9.323	0.540104
9.324	0.547052
9.325	0.553999
9.326	0.560945
9.327	0.567889
9.328	0.574832
9.329	0.581774
9.33	0.588714
9.331	0.595652
9.332	0.602589
9.333	0.609525
9.334	0.616459
9.335	0.623391
9.336	0.630322
9.337	0.637251
9.338	0.644178
9.339	0.651104
9.34	0.658028
9.341	0.66495
9.342	0.671871
9.343	0.678789
9.344	0.685706
9.345	0.692622
9.346	0.699535
9.347	0.706446
9.348	0.713356
9.349	0.720263
9.35	0.727169
9.351	0.734073
9.352	0.740974
9.353	0.747874
9.354	0.754771
9.355	0.761666
9.356	0.76856
9.357	0.775451
9.358	0.78234
9.359	0.789226
9.36	0.796111
9.361	0.802993
9.362	0.809872
9.363	0.81675
9.364	0.823624
9.365	0.830497
9.366	0.837367
9.367	0.844234
9.368	0.851099
9.369	0.857962
9.37	0.864821
9.371	0.871678
9.372	0.878533
9.373	0.885384
9.374	0.892233
9.375	0.899079
9.376	0.905922
9.377	0.912762
9.378	0.919599
9.379	0.926433
9.38	0.933264
9.381	0.940091
9.382	0.946916
9.383	0.953737
9.384	0.960555
9.385	0.96737
9.386	0.974181
9.387	0.980989
9.388	0.987793
9.389	0.994594
9.39	1.00139
9.391	1.00818
9.392	1.01497
9.393	1.02176
9.394	1.02854
9.395	1.03532
9.396	1.04209
9.397	1.04886
9.398	1.05563
9.399	1.06239
9.4	1.06915
9.401	1.0759
9.402	1.08265
9.403	1.08939
9.404	1.09613
9.405	1.10286
9.406	1.10959
9.407	1.11632
9.408	1.12304
9.409	1.12975
9.41	1.13646
9.411	1.14316
9.412	1.14986
9.413	1.15655
9.414	1.16324
9.415	1.16992
9.416	1.1766
9.417	1.18326
9.418	1.18993
9.419	1.19658
9.42	1.20324
9.421	1.20988
9.422	1.21652
9.423	1.22315
9.424	1.22977
9.425	1.23639
9.426	1.243
9.427	1.2496
9.428	1.2562
9.429	1.26278
9.43	1.26936
9.431	1.27593
9.432	1.2825
9.433	1.28905
9.434	1.2956
9.435	1.30214
9.436	1.30867
9.437	1.31519
9.438	1.3217
9.439	1.3282
9.44	1.3347
9.441	1.34118
9.442	1.34765
9.443	1.35411
9.444	1.36057
9.445	1.36701
9.446	1.37344
9.447	1.37986
9.448	1.38627
9.449	1.39266
9.45	1.39905
9.451	1.40542
9.452	1.41178
9.453	1.41813
9.454	1.42446
9.455	1.43078
9.456	1.43709
9.457	1.44339
9.458	1.44967
9.459	1.45593
9.46	1.46218
9.461	1.46842
9.462	1.47464
9.463	1.48085
9.464	1.48704
9.465	1.49321
9.466	1.49936
9.467	1.5055
9.468	1.51162
9.469	1.51773
9.47	1.52381
9.471	1.52988
9.472	1.53592
9.473	1.54195
9.474	1.54796
9.475	1.55394
9.476	1.55991
9.477	1.56585
9.478	1.57177
9.479	1.57767
9.48	1.58355
9.481	1.5894
9.482	1.59523
9.483	1.60103
9.484	1.60681
9.485	1.61257
9.486	1.6183
9.487	1.624
9.488	1.62967
9.489	1.63532
9.49	1.64093
9.491	1.64652
9.492	1.65208
9.493	1.65761
9.494	1.66311
9.495	1.66857
9.496	1.674
9.497	1.6794
9.498	1.68477
9.499	1.6901
9.5	1.69539
9.501	1.70065
9.502	1.70588
9.503	1.71106
9.504	1.71621
9.505	1.72132
9.506	1.72638
9.507	1.73141
9.508	1.7364
9.509	1.74134
9.51	1.74624
9.511	1.75109
9.512	1.7559
9.513	1.76067
9.514	1.76538
9.515	1.77005
9.516	1.77467
9.517	1.77924
9.518	1.78376
9.519	1.78823
9.52	1.79265
9.521	1.79701
9.522	1.80132
9.523	1.80557
9.524	1.80977
9.525	1.8139
9.526	1.81799
9.527	1.82201
9.528	1.82597
9.529	1.82987
9.53	1.8337
9.531	1.83748
9.532	1.84118
9.533	1.84483
9.534	1.84841
9.535	1.85191
9.536	1.85536
9.537	1.85873
9.538	1.86203
9.539	1.86526
9.54	1.86841
9.541	1.8715
9.542	1.8745
9.543	1.87744
9.544	1.88029
9.545	1.88307
9.546	1.88578
9.547	1.8884
9.548	1.89094
9.549	1.8934
9.55	1.89578
9.551	1.89808
9.552	1.90029
9.553	1.90242
9.554	1.90446
9.555	1.90642
9.556	1.90829
9.557	1.91008
9.558	1.91177
9.559	1.91338
9.56	1.9149
9.561	1.91633
9.562	1.91767
9.563	1.91891
9.564	1.92007
9.565	1.92113
9.566	1.92211
9.567	1.92298
9.568	1.92377
9.569	1.92446
9.57	1.92506
9.571	1.92557
9.572	1.92598
9.573	1.9263
9.574	1.92652
9.575	1.92665
9.576	1.92668
9.577	1.92662
9.578	1.92647
9.579	1.92622
9.58	1.92587
9.581	1.92544
9.582	1.9249
9.583	1.92428
9.584	1.92356
9.585	1.92275
9.586	1.92184
9.587	1.92084
9.588	1.91975
9.589	1.91857
9.59	1.9173
9.591	1.91593
9.592	1.91448
9.593	1.91293
9.594	1.9113
9.595	1.90958
9.596	1.90777
9.597	1.90588
9.598	1.90389
9.599	1.90183
9.6	1.89967
9.601	1.89744
9.602	1.89512
9.603	1.89271
9.604	1.89023
9.605	1.88766
9.606	1.88502
9.607	1.8823
9.608	1.8795
9.609	1.87662
9.61	1.87366
9.611	1.87063
9.612	1.86753
9.613	1.86435
9.614	1.8611
9.615	1.85778
9.616	1.85439
9.617	1.85093
9.618	1.8474
9.619	1.84381
9.62	1.84014
9.621	1.83642
9.622	1.83262
9.623	1.82877
9.624	1.82485
9.625	1.82088
9.626	1.81684
9.627	1.81274
9.628	1.80859
9.629	1.80437
9.63	1.80011
9.631	1.79578
9.632	1.7914
9.633	1.78697
9.634	1.78249
9.635	1.77796
9.636	1.77337
9.637	1.76874
9.638	1.76405
9.639	1.75932
9.64	1.75455
9.641	1.74972
9.642	1.74486
9.643	1.73995
9.644	1.73499
9.645	1.72999
9.646	1.72496
9.647	1.71988
9.648	1.71476
9.649	1.7096
9.65	1.7044
9.651	1.69917
9.652	1.6939
9.653	1.6886
9.654	1.68326
9.655	1.67788
9.656	1.67247
9.657	1.66703
9.658	1.66156
9.659	1.65605
9.66	1.65051
9.661	1.64495
9.662	1.63935
9.663	1.63372
9.664	1.62807
9.665	1.62239
9.666	1.61668
9.667	1.61095
9.668	1.60518
9.669	1.5994
9.67	1.59359
9.671	1.58775
9.672	1.58189
9.673	1.57601
9.674	1.5701
9.675	1.56417
9.676	1.55822
9.677	1.55225
9.678	1.54626
9.679	1.54025
9.68	1.53421
9.681	1.52816
9.682	1.52209
9.683	1.516
9.684	1.50989
9.685	1.50377
9.686	1.49763
9.687	1.49146
9.688	1.48529
9.689	1.47909
9.69	1.47288
9.691	1.46666
9.692	1.46042
9.693	1.45416
9.694	1.44789
9.695	1.44161
9.696	1.43531
9.697	1.429
9.698	1.42267
9.699	1.41634
9.7	1.40998
9.701	1.40362
9.702	1.39724
9.703	1.39086
9.704	1.38446
9.705	1.37804
9.706	1.37162
9.707	1.36519
9.708	1.35874
9.709	1.35229
9.71	1.34582
9.711	1.33935
9.712	1.33286
9.713	1.32637
9.714	1.31986
9.715	1.31335
9.716	1.30682
9.717	1.30029
9.718	1.29375
9.719	1.2872
9.72	1.28064
9.721	1.27408
9.722	1.2675
9.723	1.26092
9.724	1.25433
9.725	1.24774
9.726	1.24113
9.727	1.23452
9.728	1.2279
9.729	1.22127
9.73	1.21464
9.731	1.208
9.732	1.20136
9.733	1.1947
9.734	1.18805
9.735	1.18138
9.736	1.17471
9.737	1.16803
9.738	1.16135
9.739	1.15466
9.74	1.14797
9.741	1.14127
9.742	1.13456
9.743	1.12785
9.744	1.12114
9.745	1.11442
9.746	1.10769
9.747	1.10096
9.748	1.09423
9.749	1.08749
9.75	1.08074
9.751	1.07399
9.752	1.06724
9.753	1.06048
9.754	1.05372
9.755	1.04695
9.756	1.04018
9.757	1.0334
9.758	1.02663
9.759	1.01984
9.76	1.01306
9.761	1.00627
9.762	0.999471
9.763	0.992673
9.764	0.985871
9.765	0.979066
9.766	0.972257
9.767	0.965444
9.768	0.958629
9.769	0.95181
9.77	0.944988
9.771	0.938162
9.772	0.931333
9.773	0.924502
9.774	0.917667
9.775	0.910829
9.776	0.903988
9.777	0.897144
9.778	0.890298
9.779	0.883448
9.78	0.876596
9.781	0.869741
9.782	0.862883
9.783	0.856023
9.784	0.84916
9.785	0.842294
9.786	0.835426
9.787	0.828555
9.788	0.821682
9.789	0.814806
9.79	0.807928
9.791	0.801048
9.792	0.794165
9.793	0.78728
9.794	0.780393
9.795	0.773504
9.796	0.766612
9.797	0.759718
9.798	0.752822
9.799	0.745924
9.8	0.739024
9.801	0.732122
9.802	0.725218
9.803	0.718311
9.804	0.711403
9.805	0.704493
9.806	0.697581
9.807	0.690667
9.808	0.683752
9.809	0.676834
9.81	0.669915
9.811	0.662994
9.812	0.656071
9.813	0.649147
9.814	0.642221
9.815	0.635293
9.816	0.628363
9.817	0.621432
9.818	0.614499
9.819	0.607565
9.82	0.600629
9.821	0.593692
9.822	0.586753
9.823	0.579812
9.824	0.57287
9.825	0.565927
9.826	0.558982
9.827	0.552036
9.828	0.545089
9.829	0.53814
9.83	0.531189
9.831	0.524238
9.832	0.517285
9.833	0.510331
9.834	0.503375
9.835	0.496419
9.836	0.489461
9.837	0.482502
9.838	0.475542
9.839	0.46858
9.84	0.461617
9.841	0.454654
9.842	0.447689
9.843	0.440723
9.844	0.433756
9.845	0.426788
9.846	0.419819
9.847	0.412849
9.848	0.405877
9.849	0.398905
9.85	0.391932
9.851	0.384958
9.852	0.377983
9.853	0.371007
9.854	0.364031
9.855	0.357053
9.856	0.350074
9.857	0.343095
9.858	0.336115
9.859	0.329134
9.86	0.322152
9.861	0.315169
9.862	0.308186
9.863	0.301202
9.864	0.294217
9.865	0.287232
9.866	0.280245
9.867	0.273259
9.868	0.266271
9.869	0.259283
9.87	0.252294
9.871	0.245305
9.872	0.238315
9.873	0.231324
9.874	0.224333
9.875	0.217341
9.876	0.210349
9.877	0.203357
9.878	0.196363
9.879	0.18937
9.88	0.182376
9.881	0.175381
9.882	0.168386
9.883	0.161391
9.884	0.154395
9.885	0.147399
9.886	0.140403
9.887	0.133406
9.888	0.126409
9.889	0.119411
9.89	0.112414
9.891	0.105416
9.892	0.0984173
9.893	0.0914189
9.894	0.0844202
9.895	0.0774213
9.896	0.0704222
9.897	0.063423
9.898	0.0564236
9.899	0.0494241
9.9	0.0424245
9.901	0.0354247
9.902	0.0284249
9.903	0.021425
9.904	0.014425
9.905	0.00742506
9.906	0.000425057
9.907	-0.00657494
9.908	-0.0135749
9.909	-0.0205749
9.91	-0.0275748
9.911	-0.0345746
9.912	-0.0415744
9.913	-0.048574
9.914	-0.0555736
9.915	-0.062573
9.916	-0.0695722
9.917	-0.0765713
9.918	-0.0835702
9.919	-0.0905689
9.92	-0.0975674
9.921	-0.104566
9.922	-0.111564
9.923	-0.118561
9.924	-0.125559
9.925	-0.132556
9.926	-0.139553
9.927	-0.146549
9.928	-0.153545
9.929	-0.160541
9.93	-0.167537
9.931	-0.174532
9.932	-0.181526
9.933	-0.18852
9.934	-0.195514
9.935	-0.202507
9.936	-0.2095
9.937	-0.216492
9.938	-0.223484
9.939	-0.230475
9.94	-0.237466
9.941	-0.244456
9.942	-0.251445
9.943	-0.258434
9.944	-0.265422
9.945	-0.27241
9.946	-0.279397
9.947	-0.286383
9.948	-0.293369
9.949	-0.300354
9.95	-0.307338
9.951	-0.314321
9.952	-0.321304
9.953	-0.328286
9.954	-0.335267
9.955	-0.342247
9.956	-0.349227
9.957	-0.356205
9.958	-0.363183
9.959	-0.37016
9.96	-0.377136
9.961	-0.384111
9.962	-0.391085
9.963	-0.398059
9.964	-0.405031
9.965	-0.412002
9.966	-0.418972
9.967	-0.425942
9.968	-0.43291
9.969	-0.439877
9.97	-0.446843
9.971	-0.453808
9.972	-0.460772
9.973	-0.467735
9.974	-0.474696
9.975	-0.481657
9.976	-0.488616
9.977	-0.495574
9.978	-0.502531
9.979	-0.509486
9.98	-0.516441
9.981	-0.523394
9.982	-0.530345
9.983	-0.537296
9.984	-0.544245
9.985	-0.551193
9.986	-0.558139
9.987	-0.565084
9.988	-0.572027
9.989	-0.578969
9.99	-0.58591
9.991	-0.592849
9.992	-0.599787
9.993	-0.606723
9.994	-0.613657
9.995	-0.62059
9.996	-0.627521
9.997	-0.634451
9.998	-0.641379
9.999	-0.648306
10	-0.65523
